DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
73;0;173;B117;COTE DES HERMES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B118;COTE DU JENIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B119;COTE DU PUITASSET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B120;COTE DU PUITASSET DESSOUS;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B121;COTE ROLAND;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B122;COTEAU BLANC;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B123;LES COTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B124;COTES ADROITES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B125;LES COTES D EN HAUT;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B126;COTES DE PLAN DES BANS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B127;COTES DE PLAN THIMEL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B128;COTES DES ROUX;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B129;COTES VIGNETTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B130;LA COURBACIERE;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B131;AUX COUTILLETTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B132;LE COVET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B133;LE CREDO;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B134;CRENEL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B135;LE CRET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B136;CRET DE LA BRONNA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B137;CRET DE LA DROUSA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B138;CRET DE LA GROBA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B139;CRET DE LA QUOA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B140;LE CRET DE LA TETE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B141;CRET DES GRANGES;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B142;CRET DU POMMIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B143;CRET DU VOLAN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B144;CRET MOLLAROU;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B145;CRET MOLLAROU DESSOUS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B146;CRET PLUMA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B147;AU CROZAT;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B148;AU CROZAT DE LA CHAUSSEE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B149;LES CROZATS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B150;CUGNETTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B151;LA CULAZ;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B152;DERRIERE CERTODIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B153;DERRIERE LA GRANGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B154;DERRIERE LE QUEZ;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B155;DERRIERE LES GRANGES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B156;DESSOUS L EGLISE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B157;DEVANT LA GRANGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B158;DEVANT LES GRANGES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B159;LA DOUEE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B160;LA DROUSA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B161;L ENVERS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B162;L ENVERS DU REBUFIE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B163;AUX ESSARTS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B164;AU FAIE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B165;AU FETE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B166;LE FEZ;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B167;LES FILLES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B168;AU FILLIOLAGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B169;LE FOND;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B170;LES FONDS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B171;LES FONTAGNOUX;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B172;FONTAINE D AVAL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B173;FONTAINE FROIDE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B174;FONTAINE GAILLARDE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B175;FONTAINE GAILLARDE DESSOUS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B176;AUX FONTAINES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B177;LA FOUERE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B178;LES FOURMILIERES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B179;LES FRACHES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B180;LES FRASSES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B181;LA FREDIERE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B182;AU FRENE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B183;AU FRENEY;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B184;LES FUSILIERES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B185;LES GERBELES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B186;LE GERPE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B187;LES GORGES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B188;LE GRAND DROSET;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B189;GRAND VALLON;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B190;LA GRANDE BROUVE;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B191;GRANDE COTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B192;LA GRANDE FONTAINE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B193;LES GRANDES HACHES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B194;LES GRANDS CHAMPS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B195;LA GRANGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B196;LA GRANGETTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B197;LES GRANGETTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B198;GRAPIL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B199;GRESI;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B200;LE GROS CRET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B201;LA GUILLARDIERE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B202;D EN HAUT LES PRES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B203;L HERBE ROUGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B204;L HERBECIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B205;LES HERMES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B206;L ILE;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B207;L INVERCIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B208;LA LENTILLERE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B209;LESSORALE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B210;LA LIEVRA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B211;LES LOIX;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B212;LES LOSANNA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B213;LES LOYES;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B214;LA MAIRIE;3;;MONTRICHER ALBANNE;73870;19870101
73;0;173;B215;LA MARECHALE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B216;MARQUETTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B217;LA MARSAUGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B218;LES MARTERES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B219;LA MELEZIA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B220;AU MELEZIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B221;MOLLARD ALBERT;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B222;LE MOLLARD LONG;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B223;MOLLARD ROUX;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B224;LES MOLLARDS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B225;LE MOLLARET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B226;LE MOLLIE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B227;MONTALVET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B228;MONTRICHER;3;;MONTRICHER ALBANNE;73870;19870101
73;0;173;B229;LES MOTTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B230;AUX MOULINS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B231;LES MOULINS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B232;MOULINS VIEUX;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B233;LA MURACHE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B234;LES MURACHES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B235;LES MURIERS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B236;LA NEVOUSA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B237;LE NOYER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B238;L OULLA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B239;PALAFRET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B240;PANTAIGLE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B241;LA PARENCHE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B242;LES PARPILLONS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B243;AUX PERCHES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B244;LA PERRETTA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B245;LES PERTUITS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B246;LES PERTUITS NORD;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B247;LA PIERRE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B248;PIERRE DU CHANET;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B249;LA PIERRE DU FEZ;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B250;PIERRE GERMAIN;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B251;LA PIERRE LASSAGNE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B252;PIERRE LASSAGNE D EN HAUT;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B253;PIERRE MELUIRE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B254;PIERRE MOINE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B255;PIERRE PLATE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B256;LES PIERRES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B257;PIGNEROL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B258;LE PIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B259;LA PLAGNE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B260;LA PLAGNE SUD;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B261;PLAN BOUTONNIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B262;PLAN DE L EGLISE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B263;PLAN DE L HERBECIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B264;PLAN DE LA BRETONNE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B265;PLAN DE LA CHAPELLE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B266;PLAN DE LA CROIX;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B267;PLAN DE LA DOTA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B268;PLAN DE LA MUANDA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B269;PLAN DE LA PLAGNE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B270;PLAN DE LA TANNA;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B271;PLAN DES BANS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B272;PLAN DES COLONNES;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B273;PLAN DES GRANGES;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B274;PLAN DES POMMIERS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B275;PLAN DU BACHAL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B276;LE PLAN DU FOUR;3;;MONTRICHER ALBANNE;73870;19900329
73;0;173;B277;PLAN DU LARD;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B278;PLAN DU NEY;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B279;PLAN DU PRE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B280;PLAN DU RECLOIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B281;PLAN DU TUF;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B282;PLAN LA PISEE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B283;PLAN LAGARDE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B284;PLAN MOLLARD;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B285;PLAN POMMIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B286;PLAN SAINTE MARGUERITE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B287;PLAN THIMEL;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B288;PLANCHAMP;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B289;LE PONT BAS;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B290;LE PONT HAUT;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B291;LE PONTET;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B292;PORTE DE L OURS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B293;PRACHEL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B294;PRAMOL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B295;PRARIO;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B296;PRAROYER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B297;PRAZ ESSUIT;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B298;PRE CURTIL;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B299;PRE MARTIN;3;;MONTRICHER ALBANNE;73870;19870101
73;0;173;B300;PRE MONSIEUR;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B301;PRE RIONDET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B302;AU PRENE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B303;LES PRES;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B304;LES PRES DE LA GRANGE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B305;PRES DE LA VILLE;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B306;LES PRES DU BIALERE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B307;PRES DU FEZ;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B308;LE RAFOUR;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B309;AU RAFOUR;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B310;RAVIOL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B311;RAVIOL D EN BAS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B312;LA RAVOIRE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B313;REBUFIE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B314;LA RECOURBE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B315;LA REINA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B316;RENAUD;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B317;LES RENAUDIERES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B318;LES REPOSES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B319;LA REPOSETTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B320;AU RIVAL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B321;LES RIVAUX;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B322;LES RIVES;3;;MONTRICHER ALBANNE;73870;19870101
73;0;173;B323;SUR LES RIVES;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B324;AU ROBIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B325;LE ROCHASSON;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B326;LA ROCHE;3;;MONTRICHER ALBANNE;73870;19870101
73;0;173;B327;ROCHER DU LOUP;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B328;AU ROGER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B329;ROMA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B330;AU ROUTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B331;AUX ROUTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B332;LE SAFFRANIER;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B333;SAINT FLORIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B334;SAINT GERMAIN;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B335;SAUGEALE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B336;LES SAUGES;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B337;A SERMINT;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B338;LES SOLETS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B339;LA SOMMA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B340;LA SOUCHE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B341;LES SOUDETTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B342;SOUS L ABEROU;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B343;SOUS LA CHAPELLE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B344;SOUS LA CRETE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B345;SOUS LA GRANDE COTE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B346;SOUS LA VIE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B347;SOUS LES ROSTAINGS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B348;LE SUIFFET;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;B349;AU TEPPE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B350;LES TEPPES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B351;TERRE CARREE;3;;MONTRICHER ALBANNE;73870;19870101
73;0;173;B352;TERRES D AVAL;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B353;LE THOVET;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B354;TORRINT;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B355;LES TOUCHES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B356;SUR LES TRAINIERES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B357;LES TRAVERS;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B358;LES TROTTIERES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B359;LE TRUC;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B360;LES TURNES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B361;LA TURRA;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B362;LA TURRAZ;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B363;L ULLIE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B364;AU VE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B365;LES VERNETTES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B366;VERS L ARCHE;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B367;LA VI TRAVERSIERE;3;;MONTRICHER ALBANNE;73870;19881201
73;0;173;B368;LA VIE DES ANES;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B369;AU VION;3;;MONTRICHER ALBANNE;73870;19910714
73;0;173;B370;LES VOUTES;3;;MONTRICHER ALBANNE;73870;19881208
73;0;173;X004;CHUTE DE CALYPSO;4;;MONTRICHER ALBANNE;73870;19871028
73;0;173;X006;CHUTE D'HERMILLON;4;;MONTRICHER ALBANNE;73870;19980428
73;0;175;1000;CHE DE L'AROLLE;1;;MONTSAPEY;73220;20230710
73;0;175;1001;RTE DE LA CHAPELLE;1;;MONTSAPEY;73220;20230710
73;0;175;1002;CHE DU CHEF - LIEU;1;;MONTSAPEY;73220;20230710
73;0;175;1003;IMP DU CUGNET;1;;MONTSAPEY;73220;20230710
73;0;175;1004;MTE DE L'EGLISE;1;;MONTSAPEY;73220;20230710
73;0;175;1005;CHE DES ENVERS;1;;MONTSAPEY;73220;20230710
73;0;175;1006;RTE DE FONTAINE AU LOUP;1;;MONTSAPEY;73220;20230710
73;0;175;1007;CHE DU FOUR;1;;MONTSAPEY;73220;20230710
73;0;175;1008;RTE DU GRAND ARC;1;;MONTSAPEY;73220;20230710
73;0;175;1009;RTE DE MONTGODIOZ;1;;MONTSAPEY;73220;20230710
73;0;175;1010;RTE DU MOULIN;1;;MONTSAPEY;73220;20230710
73;0;175;1011;IMP DU PAIN AU LOUP;1;;MONTSAPEY;73220;20230710
73;0;175;1012;RTE DU PONT DE LA SCIE;1;;MONTSAPEY;73220;20230710
73;0;175;1013;CHE DU PONT DES GUERRES;1;;MONTSAPEY;73220;20230710
73;0;175;1014;RTE DU VILLARET;1;;MONTSAPEY;73220;20230710
73;0;175;A001;LOT DES BRUYERES;2;;MONTSAPEY;73220;20230710
73;0;175;B001;L ADROIT;3;;MONTSAPEY;73220;19910714
73;0;175;B002;L AVALANCHE;3;;MONTSAPEY;73220;19910714
73;0;175;B003;LE BAIGNEUX;3;;MONTSAPEY;73220;19910714
73;0;175;B004;BATAILLE;3;;MONTSAPEY;73220;19910714
73;0;175;B005;BATAILLE DESSUS;3;;MONTSAPEY;73220;19881201
73;0;175;B006;BEAU MOLLARD;3;;MONTSAPEY;73220;19870101
73;0;175;B007;BELLACHAT;3;;MONTSAPEY;73220;19910714
73;0;175;B008;LES BETES;3;;MONTSAPEY;73220;19910714
73;0;175;B009;LA BIOLLAZ;3;;MONTSAPEY;73220;19881201
73;0;175;B010;BOIS BANNI;3;;MONTSAPEY;73220;19910714
73;0;175;B011;BORSET;3;;MONTSAPEY;73220;19910714
73;0;175;B012;LES BROUVES;3;;MONTSAPEY;73220;19910714
73;0;175;B013;LE CERNAY;3;;MONTSAPEY;73220;19870101
73;0;175;B014;CHAMP MUZET;3;;MONTSAPEY;73220;19881208
73;0;175;B015;LE CHANET;3;;MONTSAPEY;73220;19910714
73;0;175;B016;LES CHARASSONS;3;;MONTSAPEY;73220;19910714
73;0;175;B017;LA CHARMILLE;3;;MONTSAPEY;73220;19910714
73;0;175;B018;CHEF LIEU;3;;MONTSAPEY;73220;19881201
73;0;175;B019;SUR LE CHEF LIEU;3;;MONTSAPEY;73220;19910714
73;0;175;B021;LE CHENAILLON;3;;MONTSAPEY;73220;19910714
73;0;175;B022;SUR LE CHENAILLON;3;;MONTSAPEY;73220;19910714
73;0;175;B023;LA CHOUETTE;3;;MONTSAPEY;73220;19881201
73;0;175;B024;LA CHOUETTE DESSUS;3;;MONTSAPEY;73220;19910714
73;0;175;B025;LA COMBE;3;;MONTSAPEY;73220;19881201
73;0;175;B026;LES COMBES;3;;MONTSAPEY;73220;19881201
73;0;175;B027;LA COMBETTE;3;;MONTSAPEY;73220;19910714
73;0;175;B028;COMBETTE A DENIS;3;;MONTSAPEY;73220;19910714
73;0;175;B029;LE CORBILLOT;3;;MONTSAPEY;73220;19910714
73;0;175;B030;LA CORDE;3;;MONTSAPEY;73220;19910714
73;0;175;B031;COTE BLANCHE;3;;MONTSAPEY;73220;19881208
73;0;175;B032;COTE CARREE;3;;MONTSAPEY;73220;19910714
73;0;175;B033;COTE ENVERSE;3;;MONTSAPEY;73220;19881208
73;0;175;B034;COTE VIEILLE;3;;MONTSAPEY;73220;19910714
73;0;175;B035;LE COTER;3;;MONTSAPEY;73220;19870101
73;0;175;B036;SUR LE COTER;3;;MONTSAPEY;73220;19881208
73;0;175;B038;LES COTES;3;;MONTSAPEY;73220;19910714
73;0;175;B039;LA COUDRA;3;;MONTSAPEY;73220;19910714
73;0;175;B040;LES COVES;3;;MONTSAPEY;73220;19910714
73;0;175;B041;LES COVES DESSUS;3;;MONTSAPEY;73220;19910714
73;0;175;B042;LE CROZAT;3;;MONTSAPEY;73220;19881208
73;0;175;B043;LE CRUET;3;;MONTSAPEY;73220;19910714
73;0;175;B044;LE CUDRET;3;;MONTSAPEY;73220;19910714
73;0;175;B045;CUGNET;3;;MONTSAPEY;73220;19910714
73;0;175;B046;LA CULATTE;3;;MONTSAPEY;73220;19870101
73;0;175;B047;LES CULEES;3;;MONTSAPEY;73220;19910714
73;0;175;B048;LA CURIAZ;3;;MONTSAPEY;73220;19910714
73;0;175;B049;ENTRE DEUX ROCHES;3;;MONTSAPEY;73220;19910714
73;0;175;B050;FONTAINE AU LOUP;3;;MONTSAPEY;73220;19881208
73;0;175;B051;FONTAINE SAUVAGE;3;;MONTSAPEY;73220;19910714
73;0;175;B052;LA FRASSETTE;3;;MONTSAPEY;73220;19881208
73;0;175;B053;LE FRENEY;3;;MONTSAPEY;73220;19910714
73;0;175;B054;LE FROGET;3;;MONTSAPEY;73220;19910714
73;0;175;B055;SUR LE GOLET;3;;MONTSAPEY;73220;19910714
73;0;175;B056;GRAND ARC;3;;MONTSAPEY;73220;19910714
73;0;175;B057;GRAND CHAMP;3;;MONTSAPEY;73220;19910714
73;0;175;B058;LES GRANDES PIECES;3;;MONTSAPEY;73220;19881208
73;0;175;B059;LES GRANDES TEPPES;3;;MONTSAPEY;73220;19910714
73;0;175;B060;GRANGE NEUVE;3;;MONTSAPEY;73220;19910714
73;0;175;B061;LE GROS PLANE;3;;MONTSAPEY;73220;19910714
73;0;175;B062;LES GUERRES;3;;MONTSAPEY;73220;19870101
